gene	pfam	humanog	tf	Spis_alga-hosting_cells	Spis_gastrodermis	Xesp_alga-hosting_cells	Xesp_gastrodermis
Spis_XP_022779256_1	Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.31:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022794466_1	Usp/	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781019_1	EF-hand_5/	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022793074_1	PMI_typeI/	mannose_phosphate_isomerase	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022798669_1	zf-LITAF-like/	lipopolysaccharide_induced_TNF_factor	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022802072_1	Sortilin-Vps10/Sortilin_C/PKD/fn3/fn3/fn3/fn3/	fibronectin.HG18.2:like:SORL1:likeclu:4	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785212_1	""	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022778328_1	Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/	Ldl_recept_b.HG1.16:LRP5/LRP5L/LRP6	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022777908_1	""	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022791804_1	""	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022803400_1	Thioredoxin/Thioredoxin_6/Thioredoxin/	protein_disulfide_isomerase_family_A_member_3	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022804077_1	Metallophos/	acid_phosphatase_5_tartrate_resistant	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022806984_1	Kazal_2/Kazal_2/Kazal_1/Kazal_1/Kazal_2/	agrin	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022779418_1	Tis11B_N/zf-CCCH/zf-CCCH/	zf-CCCH.HG2.6:ZFP36L1/ZFP36L2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022808135_1	GDC-P/Beta_elim_lyase/	glycine_decarboxylase	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022797679_1	MCC-bdg_PDZ/MCC-bdg_PDZ/	MCC_regulator_of_WNT_signaling_pathway	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022803027_1	fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022806796_1	FERM_f0/FERM_N/FERM_M/Talin_middle/I_LWEQ/VBS/I_LWEQ/	FERM_M.HG3.5:TLN1/TLN2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022800134_1	I-set/I-set/Ig_3/I-set/Ig_3/I-set/I-set/I-set/I-set/I-set/Ig_3/I-set/Ig_3/Ig_3/I-set/fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022796319_1	PID_2/	PID.HG1.10:PID1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781788_1	MORN/MORN/	junctophilin-3-like	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802206_1	""	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022806196_1	T-box/T-box/	T-box.TBX15/TBX18/TBX20/TBX22	TRUE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022777542_1	Annexin/Annexin/Annexin/Annexin/	annexin_A13	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022801114_1	Collagen/Collagen/TNF/	Collagen.HG2.28:COL6A1/COL6A2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022785188_1	SH2/	suppressor_of_cytokine_signaling_3	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022795065_1	Peptidase_C1/	cathepsin_B	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022780595_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/	GPCR-rhodopsin.HG57.0:LGR4	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022804527_1	Fz/Frizzled/	Frizzled.HG1.23:SMO	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022806209_1	Tropomyosin/	tropomyosin-like	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022797995_1	zf-CCHC_2/zf-3CxxC_2/	zinc_finger_CCHC_type_containing_24	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022788084_1	Ras/	RAB1A_member_RAS_oncogene_family	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022800614_1	Spectrin/Spectrin/RhoGEF/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/I-set/RhoGEF/I-set/I-set/Pkinase/I-set/Pkinase/Pkinase/	Spectrin.HG4.1:like:MCF2L:likeclu:0	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022779622_1	FH2/	formin_2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022790253_1	""	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022800468_1	""	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022807611_1	GDNF/	growth_arrest_specific_1	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022789883_1	Sugar_tr/	Sugar_tr.HG3.0:SLC2A6/SLC2A8	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022786665_1	Transferrin/	melanotransferrin	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022780951_1	Transferrin/	melanotransferrin	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022789856_1	LIM/LIM/LIM/	LIM_domain_containing_preferred_translocation_partner_in_lipoma	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022790246_1	Ferritin/	ferritin_heavy_chain_1	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022790259_1	Ferritin/	ferritin_heavy_chain_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022799230_1	Vinculin/	vinculin	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022800804_1	Gal_mutarotas_2/Glyco_hydro_31/DUF5110/	glucosidase_II_alpha_subunit	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022804253_1	""	mucin-2-like	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022803926_1	S8_pro-domain/Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_1	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022780292_1	Myosin_N/Myosin_head/IQ/Myosin_tail_1/	Myosin.HG6.1:like:MYH9/MYH10/MYH11/MYH14:likeclu:0	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791079_1	VWA/MIB_HERC2/MIB_HERC2/	mindbomb_E3_ubiquitin_protein_ligase_2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022787509_1	Actin/	actin_related_protein_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022784236_1	HH_signal/VWA/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Ig_3/Ig_3/EGF/SH2/	HH_signal.HG1.4:like:DHH/IHH/SHH:likeclu:2	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022796612_1	LBP_BPI_CETP/LBP_BPI_CETP_C/	lipopolysaccharide_binding_protein	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022788619_1	Glypican/	glypican_6	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022807749_1	C1_1/SH3_1/SH3_9/	SH3_and_cysteine_rich_domain	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022788269_1	Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/	thymosin_beta_15B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791437_1	CH/CH/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/	filamin_C	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022785536_1	RA/Myosin_head/Myosin_head/Myosin_head/IQ/IQ/IQ/IQ/C1_1/RhoGAP/	Myosin.HG8.0:MYO9A/MYO9B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022808870_1	TSP_1/Lectin_C/	Lectin_C.HG8.0:NA	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022803038_1	TSP_1/Lectin_C/	Lectin_C.HG8.0:NA	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022803036_1	TSP_1/TSP_1/Lectin_C/	Lectin_C.HG8.0:NA	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022797433_1	FG-GAP/FG-GAP/Integrin_alpha2/	Integrin_alpha.HG1.1:like:ITGA1/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA8/ITGA9/ITGA10/ITGA11/ITGAD/ITGAE/ITGAL/ITGAM/ITGAV/ITGAX:likeclu:0/2/4/5	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022797414_1	FG-GAP/FG-GAP/Integrin_alpha2/	Integrin_alpha.HG1.1:like:ITGA1/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA8/ITGA9/ITGA10/ITGA11/ITGAD/ITGAE/ITGAL/ITGAM/ITGAV/ITGAX:likeclu:0/2/4/5	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022797417_1	FG-GAP/FG-GAP/Integrin_alpha2/	Integrin_alpha.HG1.1:like:ITGA1/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA8/ITGA9/ITGA10/ITGA11/ITGAD/ITGAE/ITGAL/ITGAM/ITGAV/ITGAX:likeclu:0/2/4/5	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785378_1	Ribosomal_L24e/	ribosomal_protein_L24	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022787764_1	UBA_6/RNase_Zc3h12a/	zinc_finger_CCCH_type_containing_12B	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022779875_1	dCMP_cyt_deam_1/dCMP_cyt_deam_1/	cytidine_and_dCMP_deaminase_domain_containing_1	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802973_1	ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/	ATP_binding_cassette_subfamily_A_member_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022795859_1	Tetraspanin/Tetraspanin/	CD63_molecule	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022807603_1	Furin-like/Recep_L_domain/Pkinase_Tyr/	Pkinase.HG18.4:IGF1R/INSR/INSRR	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802452_1	ANF_receptor/ANF_receptor/	ANF_receptor.HG9.1:NA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022792312_1	Amino_oxidase/	interleukin_4_induced_1	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022795499_1	S8_pro-domain/Peptidase_S8/P_proprotein/GF_recep_IV/GF_recep_IV/	proprotein_convertase_subtilisin_kexin_type_5	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022785648_1	Patatin/	patatin_like_phospholipase_domain_containing_2	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022782832_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PLAT/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/WW/EF-hand_2/EF-hand_3/ZZ/	EF-hand.HG1.5:DMD/DRP2/UTRN	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022801870_1	MFS_1/	Sugar_tr.HG8.1:NA	FALSE	FALSE	TRUE	TRUE	FALSE
Spis_XP_022781038_1	Ank_2/Ank/	ankyrin_repeat_domain_12	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022784394_1	Adap_comp_sub/	adaptor_related_protein_complex_5_subunit_mu_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781290_1	""	chloride_intracellular_channel_6	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022782444_1	EF-hand_7/CH/CH/CH/	plastin_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022786743_1	ShK/ShK/	""	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022784399_1	MFS_1/Laminin_G_3/	Laminin.HG14.1:NA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022797097_1	ShK/ShK/	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022796454_1	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/	ATP_binding_cassette_subfamily_B_member_1	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022784340_1	Peptidase_M10/Hemopexin/Hemopexin/	matrix_metallopeptidase_25	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022784339_1	Peptidase_M10/Hemopexin/Hemopexin/Hemopexin/	matrix_metallopeptidase_25	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022790000_1	CH/Calponin/	transgelin_2	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022785622_1	SH3_19/Myosin_head/PH/PH/MyTH4/FERM_M/	Myosin.HG1.6:MYO10	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802091_1	XendoU/	endonuclease_poly_U_specific	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022780010_1	EF-hand_5/EF-hand_7/	calumenin	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022802230_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/	Laminin.HG15.2:LAMB1/LAMB2/LAMB3/LAMB4	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022780601_1	EF-hand_7/	nucleobindin_2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022798179_1	Metallophos/	sphingomyelin_phosphodiesterase_acid_like_3A	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791202_1	Kinesin/PH/	kinesin_family_member_16B	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022797652_1	SH3_1/RhoGEF/PH/	Rho_guanine_nucleotide_exchange_factor_4	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022793534_1	EF-hand_7/	EF_hand_domain_family_member_D2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022791957_1	Pkinase/PKK/PKK/	Pkinase.HG114.2:SLK/STK10	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022781079_1	GILT/	IFI30_lysosomal_thiol_reductase	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022781072_1	GILT/	IFI30_lysosomal_thiol_reductase	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022793165_1	Drf_GBD/Drf_FH3/Drf_FH1/FH2/	inverted_formin_FH2_and_WH2_domain_containing	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022783839_1	Pro_isomerase/	peptidylprolyl_isomerase_B	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022785347_1	Nucleoside_tran/	solute_carrier_family_29_member_1_Augustine_blood_group_	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022782118_1	ATP-synt_C/ATP-synt_C/	ATPase_H_transporting_V0_subunit_b	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022788423_1	PLAC8/	placenta_associated_8	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022797997_1	Fz/	Frizzled.HG1.15:SFRP1/SFRP2/SFRP5	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022794725_1	LIM/	xin_actin_binding_repeat_containing_2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022808911_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_5	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022798011_1	PDZ/LIM/LIM/LIM/	PDZ.HG4.1:LDB3/PDLIM1/PDLIM2/PDLIM3/PDLIM4/PDLIM5/PDLIM7	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022782134_1	C2/PLA2_B/	Synaptotagmin.HG15.0:PLA2G4A	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022792119_1	C2/PLA2_B/PLA2_B/	phospholipase_A2_group_IVA	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022805614_1	Pkinase/	Pkinase.HG51.3:MAPK1/MAPK3	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802725_1	Porin_3/	voltage_dependent_anion_channel_2	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022788552_1	Bromodomain/PWWP/	Bromodomain.HG7.0:ZMYND11	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022799356_1	CD36/	scavenger_receptor_class_B_member_2	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022791610_1	WD40/	zinc_finger_protein_106	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022798268_1	Glyco_hydro_35/	galactosidase_beta_1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022808351_1	KH_1/KH_1/SAM_1/	KH.HG14.0:BICC1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022788703_1	RA/PH/	Ras_association_RalGDS_AF_6_and_pleckstrin_homology_domains_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022792625_1	Glycohydro_20b2/Glyco_hydro_20/	hexosaminidase_subunit_beta	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022804435_1	Ras/	Rac_family_small_GTPase_1	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022784414_1	Ras/Roc/	ras_homolog_family_member_A	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022789586_1	""	procollagen_lysine_2_oxoglutarate_5_dioxygenase_3	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022785263_1	Vitellogenin_N/DUF1943/DUF1081/VWD/	novel_lipoprotein_amino_terminal_region_containing_protein	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022782515_1	Methyltransf_23/	methyltransferase_like_2B	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022783427_1	Gelsolin/VHP/	supervillin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022790761_1	Gelsolin/Gelsolin/VHP/	supervillin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022800192_1	NPC1_N/	NPC_intracellular_cholesterol_transporter_1	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022804929_1	""	Niemann-Pick C1 protein-like	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022798110_1	LRR_8/I-set/I-set/I-set/I-set/An_peroxidase/VWC/	peroxidasin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022780532_1	Phospholip_B/	phospholipase_B_domain_containing_2	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022781957_1	A1_Propeptide/Asp/	cathepsin_D	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022778180_1	GSDH/	HHIP_like_1	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022791432_1	Profilin/	profilin-like	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022779822_1	BCCT/	""	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022780463_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/	Laminin.HG10.1:LAMC1/LAMC2/LAMC3	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022781475_1	Thioredoxin/	thioredoxin	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022793665_1	Fz/Frizzled/	Frizzled.HG1.29:FZD5/FZD8	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022777776_1	Fz/Fz/Fz/	Frizzled.HG1.29:FZD5/FZD8	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022799148_1	Noggin/	noggin	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022782656_1	PET/LIM/LIM/LIM/LIM/LIM/LIM/	four_and_a_half_LIM_domains_2	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022794048_1	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Laminin_G_2/EGF/EGF/hEGF/EGF/	Laminin.HG9.7:FAT1/FAT2/FAT3	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022794176_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_8	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022782512_1	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	zinc finger protein SNAI2-like	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022786793_1	Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/	laminin_subunit_alpha_3	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022785891_1	zf-C3HC4_2/RAWUL/	BMI1_proto_oncogene_polycomb_ring_finger	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022791897_1	Cofilin_ADF/SH3_1/SH3_9/	drebrin_like	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022789114_1	zf-RING_2/ROQ_II/zf-CCCH/	zf-CCCH.HG2.3:RC3H1/RC3H2	FALSE	TRUE	TRUE	TRUE	FALSE
Spis_XP_022799507_1	TNFR_c6/	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022799519_1	TNFR_c6/	""	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022799485_1	TNFR_c6/	Fas_cell_surface_death_receptor	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022799502_1	TNFR_c6/	""	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022795215_1	Fz/Frizzled/	Frizzled.HG1.25:FZD10/FZD4/FZD9	FALSE	TRUE	TRUE	FALSE	FALSE
Spis_XP_022793353_1	Collagen/Collagen/Collagen/Collagen/Collagen/COLFI/	Collagen.HG2.22:COL11A1/COL11A2/COL5A1/COL5A3	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022787854_1	PH/	niban_apoptosis_regulator_1	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022785782_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_G_2/Laminin_G_1/	Laminin.HG2.0:LAMA3/LAMA5	FALSE	FALSE	TRUE	FALSE	TRUE
Spis_XP_022779889_1	MAM/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/MAM/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_3	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022802322_1	Laminin_G_3/Peptidase_M43/Sushi/Sushi/Sushi/	Laminin.HG22.0:PAPPA/PAPPA2	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022794850_1	Somatomedin_B/TSP1_spondin/	thrombospondin_type_1_domain_containing_7B	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022793971_1	WAP/	WAP_four_disulfide_core_domain_1	FALSE	FALSE	TRUE	TRUE	TRUE
Spis_XP_022780352_1	COMP/EGF_CA/EGF_CA/EGF/TSP_3/TSP_3/TSP_3/TSP_3/TSP_3/TSP_C/	thrombospondin_3	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022800392_1	MAM/MAM/MAM/MAM/MAM/	MAM_and_LDL_receptor_class_A_domain_containing_1	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022802507_1	Fz/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/	Ldl_recept_b.HG1.27:LDLR/LRP8/VLDLR	FALSE	FALSE	TRUE	FALSE	FALSE
Spis_XP_022793969_1	Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/	CUB_and_Sushi_multiple_domains_3	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022793918_1	Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/	CUB_and_Sushi_multiple_domains_1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022795291_1	TSP_1/TSP_1/TSP_1/	thrombospondin_1	FALSE	TRUE	TRUE	TRUE	TRUE
Spis_XP_022788545_1	F5_F8_type_C/	discoidin_domain_receptor_tyrosine_kinase_1	FALSE	TRUE	TRUE	FALSE	TRUE
Spis_XP_022797135_1	SPARC_Ca_bdg/Thyroglobulin_1/	SPARC_osteonectin_cwcv_and_kazal_like_domains_proteoglycan_2	FALSE	TRUE	TRUE	FALSE	TRUE
